scheme_code,scheme_name,completion_date,estimated_cost,estimated_material,expenditure_wage,expenditure_material,sanctiondate,wage_expense,semiskilled_expense,skilled_expense,material_expense,contingency_expense,total_expense,mandays
(3216011003/IF/321002041114795),Raising of Nursery for individuals of Hasibur rahaman gazi ,09/08/2021 ,84578.72 ,34908.44 ,41208 ,0 ,16/06/2020,41208,0,0,0,0  ,41208,
(3216011003/IF/321002041114935),Raising of Nursery for individuals of Sajahan Gazi ,09/08/2021 ,84578.72 ,34908.44 ,18360 ,0 ,22/07/2020,18360,0,0,0,0  ,18360,
(3216011003/IF/321002041114793),Raising of Nursery for individuals of Rasid laskar ,09/08/2021 ,84578.72 ,34908.44 ,38760 ,0 ,22/07/2020,38760,0,0,0,0  ,38760,
(3216011003/IF/321002041114938),Raising of Nursery for individuals of Nasir Gazi ,09/08/2021 ,84578.72 ,34908.44 ,24480 ,0 ,22/07/2020,24480,0,0,0,0  ,24480,
(3216011003/IF/321002041114787),Raising of Nursery for individuals of Farid molla ,09/08/2021 ,84578.72 ,34908.44 ,39780 ,0 ,04/06/2020,39780,0,0,0,0  ,39780,
(3216011003/IF/321002041114785),Raising of Nursery for individuals of Jalal uddin molla (5) ,09/08/2021 ,84578.72 ,34908.44 ,39780 ,0 ,04/06/2020,39780,0,0,0,0  ,39780,
(3216011003/IF/321002041118987),Raising of Nursery for individuals of Manatosh Chakraborti ,09/08/2021 ,84578.72 ,34908.44 ,39780 ,0 ,04/06/2020,39780,0,0,0,0  ,39780,
(3216011003/IF/321002041114939),Raising of Nursery for individuals of Liyakat Gazi ,09/08/2021 ,84578.72 ,34908.44 ,21420 ,0 ,16/06/2020,21420,0,0,0,0  ,21420,
(3216011003/IF/321002041114783),Raising of Nursery for individuals of Mantu lal sardar ,26/06/2021 ,84578.72 ,34908.44 ,38760 ,0 ,04/06/2020,38760,0,0,0,0  ,38760,
(3216011003/IF/321002041114778),Raising of Nursery for individuals of Adhir naskar ,09/08/2021 ,84578.72 ,34908.44 ,42840 ,0 ,22/07/2020,42840,0,0,0,0  ,42840,
(3216011003/IF/321002041114791),Raising of Nursery for individuals of Hamidali Sekh ,09/08/2021 ,84578.72 ,34908.44 ,45900 ,0 ,04/06/2020,45900,0,0,0,0  ,45900,
(3216011003/IF/321002041114777),Raising of Nursery for individuals of Debnath naskar ,09/08/2021 ,84578.72 ,34908.44 ,40800 ,0 ,22/07/2020,40800,0,0,0,0  ,40800,
(3216011003/IF/321002041114775),Raising of Nursery for individuals of Khudiram sardar ,09/08/2021 ,84578.72 ,34908.44 ,45900 ,0 ,16/06/2020,45900,0,0,0,0  ,45900,
(3216011003/IF/321002041114772),Raising of Nursery for individuals of Ramdeb sardar ,09/08/2021 ,84578.72 ,34908.44 ,43860 ,0 ,16/06/2020,43860,0,0,0,0  ,43860,
(3216011003/IF/321002041116919),Raising of Nursery for individuals of Sumaiya Molla ,09/08/2021 ,84578.72 ,34908.44 ,42840 ,0 ,22/07/2020,42840,0,0,0,0  ,42840,
(3216011003/IF/321002041115996),Raising of Nursery for individuals of Sabir ali molla ,09/08/2021 ,84578.72 ,34908.44 ,44880 ,0 ,18/06/2020,44880,0,0,0,0  ,44880,
(3216011003/IF/321002041114765),Raising of Nursery for individuals of Bapi naskar ,09/08/2021 ,84578.72 ,34908.44 ,45900 ,0 ,22/07/2020,45900,0,0,0,0  ,45900,
(3216011003/IF/321002041114767),Raising of Nursery for individuals of Ganesh naskar ,09/08/2021 ,84578.72 ,34908.44 ,44064 ,0 ,16/06/2020,44064,0,0,0,0  ,44064,
(3216011003/IF/321002041114768),Raising of Nursery for individuals of Rabindranath sardar ,09/08/2021 ,84578.72 ,34908.44 ,45900 ,0 ,16/06/2020,45900,0,0,0,0  ,45900,
(3216011003/IF/321002041114758),Raising of Nursery for individuals of Sudarsan sardar ,09/08/2021 ,84578.72 ,34908.44 ,70380 ,0 ,22/07/2020,70380,0,0,0,0  ,70380,
(3216011003/IF/321002041114756),Raising of Nursery for individuals of Badal Gayen ,09/08/2021 ,84578.72 ,34908.44 ,42840 ,0 ,22/07/2020,42840,0,0,0,0  ,42840,
(3216011003/IF/321002041114755),Raising of Nursery for individuals of Victor sardar ,09/08/2021 ,84578.72 ,34908.44 ,39780 ,0 ,22/07/2020,39780,0,0,0,0  ,39780,
(3216011003/IF/321002041114753),Raising of Nursery for individuals of Dasharath sardar ,09/08/2021 ,84578.72 ,34908.44 ,45900 ,0 ,22/07/2020,45900,0,0,0,0  ,45900,
(3216011003/IF/321002041114752),Raising of Nursery for individuals of Sridhar naskar ,09/08/2021 ,84578.72 ,34908.44 ,41820 ,0 ,22/07/2020,41820,0,0,0,0  ,41820,
(3216011003/IF/321002041114754),Raising of Nursery for individuals of Kenaram mondal ,09/08/2021 ,84578.72 ,34908.44 ,42840 ,0 ,22/07/2020,42840,0,0,0,0  ,42840,
(3216011003/IF/321002041114760),Raising of Nursery for individuals of Sunil Mondal ,09/08/2021 ,84578.72 ,34908.44 ,45900 ,0 ,22/07/2020,45900,0,0,0,0  ,45900,
(3216011003/IF/321002041114749),Raising of Nursery for individuals of Arabindu haldar ,25/06/2021 ,84578.72 ,34908.44 ,80295 ,0 ,04/06/2020,80295,0,0,0,0  ,80295,
(3216011003/IF/321002041114748),Raising of Nursery for individuals of Rabiram ghosh ,20/06/2021 ,84578.72 ,34908.44 ,86415 ,0 ,04/06/2020,86415,0,0,0,0  ,86415,
(3216011003/IF/321002041114751),Raising of Nursery for individuals of Ramnath mondal ,20/06/2021 ,84578.72 ,34908.44 ,86415 ,0 ,22/07/2020,86415,0,0,0,0  ,86415,
(3216011003/IF/321002041114747),Raising of Nursery for individuals of Tapas Haldar ,12/07/2021 ,86004.28 ,34908.44 ,86415 ,0 ,22/07/2020,86415,0,0,0,0  ,86415,
(3216011003/IF/321002041114750),Raising of Nursery for individuals of Tapan sardar ,20/06/2021 ,84578.72 ,34908.44 ,86415 ,0 ,22/07/2020,86415,0,0,0,0  ,86415,
(3216011003/IF/321002041114746),Raising of Nursery for individuals of Khakan mondal ,20/06/2021 ,84578.72 ,34908.44 ,86415 ,0 ,04/06/2020,86415,0,0,0,0  ,86415,
(3216011003/IF/321002041114743),Raising of Nursery for individuals of Arjun naskar ,20/06/2021 ,84578.72 ,34908.44 ,86415 ,0 ,22/07/2020,86415,0,0,0,0  ,86415,
(3216011003/IF/321002041114745),Raising of Nursery for individuals of Sanjay sardar ,20/06/2021 ,84578.72 ,34908.44 ,86415 ,0 ,22/07/2020,86415,0,0,0,0  ,86415,
(3216011003/IF/321002041114741),Raising of Nursery for individuals of Narendranath mondal ,09/08/2021 ,84578.72 ,34908.44 ,83220 ,0 ,22/07/2020,83220,0,0,0,0  ,83220,
(3216011003/IF/321002041114744),Raising of Nursery for individuals of Rabin mondal ,20/06/2021 ,84578.72 ,34908.44 ,86415 ,0 ,22/07/2020,86415,0,0,0,0  ,86415,
(3216011003/IF/321002041114742),Raising of Nursery for individuals of Gangadhar naskar ,20/06/2021 ,84578.72 ,34908.44 ,86415 ,0 ,22/07/2020,86415,0,0,0,0  ,86415,
(3216011003/IF/321002041113996),Raising of Nursery for individuals of Atirahaman Sardar ,04/06/2021 ,84578.72 ,34908.44 ,33660 ,0 ,04/06/2020,33660,0,0,0,0  ,33660,
(3216011003/IF/321002041114483),Construction of Farm Ponds for Individuals of Gangadhar Sardar(9) ,28/06/2021 ,148403.59 ,3000 ,113220 ,0 ,12/05/2020,113220,0,0,0,0  ,113220,
(3216011003/IF/321002041113992),Raising of Nursery for individuals of Abdul Kader mondal at Fulbagicha ,09/08/2021 ,84578.72 ,34908.44 ,38556 ,0 ,04/06/2020,38556,0,0,0,0  ,38556,
(3216011003/IF/321002041113964),Raising of Nursery for individuals of Hazra Sardar ,09/08/2021 ,84578.72 ,34908.44 ,42840 ,0 ,04/06/2020,42840,0,0,0,0  ,42840,
(3216011003/IF/321002041113993),Raising of Nursery for individuals of Abdul chhalam sardar at Fulbagacha ,05/06/2021 ,84578.72 ,34908.44 ,41820 ,0 ,04/06/2020,41820,0,0,0,0  ,41820,
(3216011003/IF/321002041114740),Raising of Nursery for individuals of Shibapada Haldar  ,09/08/2021 ,84578.72 ,34908.44 ,80295 ,0 ,22/07/2020,80295,0,0,0,0  ,80295,
(3216011003/IF/321002041090812),Excavation of farm pond Safiulla Molla ,28/06/2021 ,148403.59 ,3000 ,94860 ,0 ,12/05/2020,94860,0,0,0,0  ,94860,
(3216011003/IF/321002041114780),Raising of Nursery for individuals of Pintu sardar ,09/08/2021 ,84578.72 ,34908.44 ,83220 ,0 ,04/06/2020,83220,0,0,0,0  ,83220,
(3216011003/IF/321002041057614),Excavation of Pond of Dilip Haldar ,28/06/2021 ,138951.45 ,3000 ,132852 ,0 ,14/02/2020,132852,0,0,0,0  ,132852,
(3216011003/IF/321002041083760),Orchard Plantation of Ashraf Ali Molla ,09/08/2021 ,70874.26 ,79074.58 ,52020 ,0 ,14/02/2020,52020,0,0,0,0  ,52020,
(3216011003/IF/321002041083766),Construction of farm pond of Harakali 				 ,28/06/2021 ,138951.45 ,3000 ,128520 ,0 ,20/02/2020,128520,0,0,0,0  ,128520,
(3216011003/IF/321002041057613),Excavation of Pond of Gobinda Naskar ,28/06/2021 ,138951.45 ,3000 ,138564 ,0 ,20/02/2020,138564,0,0,0,0  ,138564,
(3216011003/IF/321002041053870),Const. of poultry shed Rina Mondal member of Dolan Champa SHG ,05/11/2021 ,13370 ,54835 ,1337 ,0 ,18/10/2019,1337,0,0,0,0  ,1337,
(3216011003/IF/321002041053448),Const of poultry shed Morjina Jamader member of Sabradal SHG ,21/07/2021 ,13370 ,54835 ,1337 ,0 ,18/10/2019,1337,0,0,0,0  ,1337,
(3216011003/IF/321002041053883),Const. of poultry Shed Bandana Sardar of mahamaya SHG ,21/07/2021 ,13370 ,54835 ,1337 ,0 ,18/10/2019,1337,0,0,0,0  ,1337,
(3216011003/IF/321002041053867),Const. of poultry shed sandhya Sardar ,21/07/2021 ,13370 ,54835 ,1337 ,0 ,18/10/2019,1337,0,0,0,0  ,1337,
(3216011003/IF/321002041053423),Exvation of farm Subuj Naiya ,18/04/2021 ,138946.44 ,5000 ,160752 ,0 ,11/02/2020,160752,0,0,0,0  ,160752,
(3216011003/IF/321002041114779),Raising of Nursery for individuals of naren sardar ,09/08/2021 ,84578.72 ,34908.44 ,35292 ,0 ,22/07/2020,35292,0,0,0,0  ,35292,
(3216011003/IF/321002041053422),Orchord plantation of Garibulla molla ,25/06/2021 ,26639.93 ,38800.58 ,8595 ,0 ,08/12/2019,8595,0,0,0,0  ,8595,
(3216011003/IF/321002041053433),Const of poultry shed Rubaya laskar member of Joyi SHG ,01/08/2021 ,13370 ,54835 ,1337 ,0 ,18/10/2019,1337,0,0,0,0  ,1337,
(3216011003/IF/321002041052813),Const. of poultry shed Farida Sardar member of Khusbu SHG ,27/09/2021 ,13370 ,54835 ,2292 ,0 ,18/10/2019,2292,0,0,0,0  ,2292,
(3216011003/IF/321002041053421),Orchord plantation of Sankar Haldar ,26/06/2021 ,73090.91 ,78916.78 ,23684 ,0 ,08/12/2019,23684,0,0,0,0  ,23684,
(3216011003/IF/321002041052378),Const. of poultry shed sita mondal  Abha SHG ,04/08/2021 ,13370 ,54835 ,2292 ,0 ,18/10/2019,2292,0,0,0,0  ,2292,
(3216011003/IF/321002041052779),Const. of poultry shed Tahura Mistri member of Bandhu SHG ,21/07/2021 ,13370 ,54835 ,1337 ,0 ,18/10/2019,1337,0,0,0,0  ,1337,
(3216011003/IF/321002041053888),Const. of poultry shed Manika Halder member of Mouchak Anando Dhara SHG ,21/07/2021 ,13370 ,54835 ,1337 ,0 ,18/10/2019,1337,0,0,0,0  ,1337,
(3216011003/IF/321002041051301),orchord plantation of Hamid ali Mondal ,25/06/2021 ,43205.44 ,48861.19 ,22920 ,0 ,10/12/2019,22920,0,0,0,0  ,22920,
(3216011003/IF/321002041050585),orchord plantation of Ganesh Mondal ,27/09/2021 ,43205.44 ,48861.19 ,23684 ,0 ,08/12/2019,23684,0,0,0,0  ,23684,
(3216011003/IF/321002041053426),Exvation of farm pond Tapas Haldar ,09/08/2021 ,148408.94 ,3000 ,132600 ,0 ,12/05/2020,132600,0,0,0,0  ,132600,
(3216011003/IF/321002041114792),Raising of Nursery for individuals of Abutaher Gayen ,09/08/2021 ,84578.72 ,34908.44 ,42840 ,0 ,22/07/2020,42840,0,0,0,0  ,42840,
(3216011003/IF/321002041051307),orchord plantation of Kajem ali Laskar ,25/06/2021 ,73090.91 ,78916.78 ,38025 ,0 ,10/12/2019,38025,0,0,0,0  ,38025,
(3216011003/IF/321002041051306),orchord plantation of Jiyarul haque Laskar ,26/06/2021 ,73090.91 ,78916.78 ,17970 ,0 ,10/12/2019,17970,0,0,0,0  ,17970,
(3216011003/IF/321002041114776),Raising of Nursery for individuals of Sankar mondal ,09/08/2021 ,84578.72 ,34908.44 ,42840 ,0 ,22/07/2020,42840,0,0,0,0  ,42840,
(3216011003/IF/321002041050194),Orchord Plantation of Samsul haque Molla ,26/06/2021 ,73090.91 ,78916.78 ,29605 ,0 ,10/12/2019,29605,0,0,0,0  ,29605,
(3216011003/IF/321002041050191),Orchord Plantation of Saifuddin Mistry ,26/06/2021 ,73090.91 ,78916.78 ,35526 ,0 ,10/12/2019,35526,0,0,0,0  ,35526,
(3216011003/IF/321002041050180),Plantation-Hort-Trees in fields-Individuals OF NIRAPAD SHIKARI ,25/06/2021 ,73090.62 ,78916.58 ,37054 ,0 ,24/12/2019,37054,0,0,0,0  ,37054,
(3216011003/IF/321002041045115),Block Plantation-Hort-Trees in fields-Individuals OF SHAILEN BAIDYA ,10/06/2021 ,13319.96 ,18805.61 ,2865 ,0 ,08/12/2019,2865,0,0,0,0  ,2865,
(3216011003/IF/321002041045114),Block Plantation-Hort-Trees in fields-Individuals of Partha Protim Naskar ,25/06/2021 ,13319.96 ,18805.61 ,5730 ,0 ,10/12/2019,5730,0,0,0,0  ,5730,
(3216011003/IF/321002041050583),orchord plantation of Bablu Naskar ,25/06/2021 ,43205.44 ,48861.19 ,11460 ,0 ,08/12/2019,11460,0,0,0,0  ,11460,
(3216011003/IF/321002041050219),Orchord Plantation of Salauddin sekh ,25/06/2021 ,73090.62 ,78916.58 ,23684 ,0 ,24/12/2019,23684,0,0,0,0  ,23684,
(3216011003/IF/321002041045094),Block Plantation-Hort-Trees in fields-Individuals of Mofijuddin sekh ,25/06/2021 ,13319.92 ,18805.57 ,8595 ,0 ,19/12/2019,8595,0,0,0,0  ,8595,
(3216011003/IF/321002041045092),Block Plantation-Hort-Trees in fields-Individuals of Achad sekh ,25/06/2021 ,13319.92 ,18805.57 ,2865 ,0 ,19/12/2019,2865,0,0,0,0  ,2865,
(3216011003/IF/321002041045102),Block Plantation-Hort-Trees in fields-Individuals of Rabiram sardar ,25/06/2021 ,43205.27 ,48861.08 ,46986 ,0 ,24/12/2019,46986,0,0,0,0  ,46986,
(3216011003/IF/321002041050192),Orchord Plantation of Ebadulla Mistry ,26/06/2021 ,73090.91 ,78916.78 ,27142 ,0 ,10/12/2019,27142,0,0,0,0  ,27142,
(3216011003/IF/321002041015048),1 261 Block Plantation-Hort-Trees in fields-Individuals OF MAHASIN SK ,25/06/2021 ,73090.62 ,78916.58 ,23684 ,0 ,24/12/2019,23684,0,0,0,0  ,23684,
(3216011003/IF/321002041013383),orchord plantation of Dulal naskar ,27/09/2021 ,43205.44 ,48861.19 ,11460 ,0 ,08/12/2019,11460,0,0,0,0  ,11460,
(3216011003/IF/321002041015550),1 265 Block Plantation-Hort-Trees in fields-Individuals OF Morjan sekh ,25/06/2021 ,73090.62 ,78916.58 ,23684 ,0 ,24/12/2019,23684,0,0,0,0  ,23684,
(3216011003/IF/321002041015049),1 256 Block Plantation-Hort-Trees in fields-Individuals OF ILIYAS SK ,25/06/2021 ,73090.62 ,78916.58 ,53672 ,0 ,24/12/2019,53672,0,0,0,0  ,53672,
(3216011003/IF/321002041013347),Block Plantation-Hort-Trees in fields-Individuals OF SUPAN SK ,09/06/2021 ,13319.96 ,18805.61 ,17190 ,0 ,10/12/2019,17190,0,0,0,0  ,17190,
(3216011003/IF/321002041050190),Orchord Plantation of Echahk Laskar ,26/06/2021 ,73090.91 ,78916.78 ,29605 ,0 ,10/12/2019,29605,0,0,0,0  ,29605,
(3216011003/IF/321002041013346),Block Plantation-Hort-Trees in fields-Individuals OF HABIBAR MOLLA ,10/06/2021 ,13319.92 ,18805.57 ,19673 ,0 ,01/01/2020,19673,0,0,0,0  ,19673,
(3216011003/IF/321002041011984),Orchord plantation of Sukur ali Sardar ,10/06/2021 ,43205.27 ,48861.08 ,29605 ,0 ,01/01/2020,29605,0,0,0,0  ,29605,
(3216011003/IF/321002041050193),Orchord Plantation of Akicha Molla ,26/06/2021 ,73090.91 ,78916.78 ,23684 ,0 ,10/12/2019,23684,0,0,0,0  ,23684,
(3216011003/IF/321002041011924),Orchord Plantation of mustak ohamed mlaskar ,25/06/2021 ,13327.24 ,11017.48 ,2865 ,0 ,03/09/2019,2865,0,0,0,0  ,2865,
(3216011003/IF/321002041011551),Block Plantation-Hort-Trees in fields-Individuals of jadab mondal ,25/06/2021 ,13319.92 ,18805.57 ,5730 ,0 ,24/12/2019,5730,0,0,0,0  ,5730,
(3216011003/IF/321002041114794),Raising of Nursery for individuals of Deloyar hosen Gayen ,09/08/2021 ,84578.72 ,34908.44 ,36720 ,0 ,22/07/2020,36720,0,0,0,0  ,36720,
(3216011003/IF/321002041013328),Orchord plantation of akram molla ,10/06/2021 ,13319.92 ,18805.57 ,15280 ,0 ,01/01/2020,15280,0,0,0,0  ,15280,
(3216011003/IF/321002041011536),orchord plantation of Haripada Halder ,26/06/2021 ,42004.79 ,29980 ,23684 ,0 ,08/12/2019,23684,0,0,0,0  ,23684,
(3216011003/IF/321002041011531),orchord plantation of Panchu mondal ,26/06/2021 ,42004.79 ,29980 ,23684 ,0 ,08/12/2019,23684,0,0,0,0  ,23684,
(3216011003/IF/321002041052399),Const. of poultry shed Sahanara Mistri member of laila SHG ,21/07/2021 ,13370 ,54835 ,1337 ,0 ,18/10/2019,1337,0,0,0,0  ,1337,
(3216011003/IF/321002041002248),Block Plantation-Hort-Trees in fields-Individuals OF HARIPADA HALDAR ,25/06/2021 ,43205.27 ,48861.08 ,29605 ,0 ,24/12/2019,29605,0,0,0,0  ,29605,
(3216011003/IF/321002041002289),Block Plantation-Hort-Trees in fields-Individuals OF SAHADAT MOLLA ,25/06/2021 ,43205.27 ,48861.08 ,28650 ,0 ,24/12/2019,28650,0,0,0,0  ,28650,
(3216011003/IF/321002041002241),Block Plantation-Hort-Trees in fields-Individuals OF SAILENDRANATH SHIKARI ,25/06/2021 ,13327.24 ,11017.48 ,12797 ,0 ,12/09/2019,12797,0,0,0,0  ,12797,
(3216011003/IF/321002041002296),Block Plantation-Hort-Trees in fields-Individuals OF SAIFUL MOLLA ,25/06/2021 ,13319.92 ,18805.57 ,14325 ,0 ,24/12/2019,14325,0,0,0,0  ,14325,
(3216011003/IF/321002041011977),1 201 Block Plantation-Hort-Trees in fields-Individuals OF Manirul Islam Modal ,01/08/2021 ,43205.27 ,48861.08 ,22920 ,0 ,10/01/2020,22920,0,0,0,0  ,22920,
(3216011003/IF/321002041002235),Orchord Plantation of Suriya Jamader ,27/09/2021 ,13327.24 ,11017.48 ,12797 ,0 ,06/09/2019,12797,0,0,0,0  ,12797,
(3216011003/IF/321002041011539),Block Plantation-Hort-Trees in fields-Individuals of Swapan Mondal ,25/06/2021 ,43205.27 ,48861.08 ,47368 ,0 ,24/12/2019,47368,0,0,0,0  ,47368,
(3216011003/IF/321002041045087),Block Plantation-Hort-Trees in fields-Individuals of Aburali sekh ,25/06/2021 ,13319.92 ,18805.57 ,14325 ,0 ,19/12/2019,14325,0,0,0,0  ,14325,
(3216011003/IF/321002041002232),Orchord Plantation of Hafijul Jamader ,20/07/2021 ,13327.24 ,11017.48 ,12797 ,0 ,06/09/2019,12797,0,0,0,0  ,12797,
(3216011003/IF/321002041002240),Block Plantation-Hort-Trees in fields-Individuals OF SUDHAMOY HALDER ,25/06/2021 ,13327.24 ,11017.48 ,12797 ,0 ,12/09/2019,12797,0,0,0,0  ,12797,
(3216011003/IF/321002041002228),Block Plantation-Hort-Trees in fields-Individuals OF SAIFUL MOLLA ,20/07/2021 ,13327.24 ,11017.48 ,4202 ,0 ,03/09/2019,4202,0,0,0,0  ,4202,
(3216011003/IF/321002041002224),Block Plantation-Hort-Trees in fields-Individuals OF MOJAFFAR MOLLA ,20/07/2021 ,13327.24 ,11017.48 ,4202 ,0 ,03/09/2019,4202,0,0,0,0  ,4202,
(3216011003/IF/321002041002214),Orchord Plantation of Abdul ohab molla ,25/06/2021 ,73090.91 ,78916.78 ,38805 ,0 ,10/12/2019,38805,0,0,0,0  ,38805,
(3216011003/IF/321002041002245),Block Plantation-Hort-Trees in fields-Individuals OF SWAPAN SARDAR ,25/06/2021 ,13327.24 ,11017.48 ,12797 ,0 ,12/09/2019,12797,0,0,0,0  ,12797,
(3216011003/IF/321002041013373),Orchord Plantation of Hasan ali Laskar ,25/06/2021 ,73090.91 ,78916.78 ,42975 ,0 ,12/12/2019,42975,0,0,0,0  ,42975,
(3216011003/IF/321002041001899),Block Plantation-Hort-Trees in fields-Individuals OF OHAB SARDAR ,25/06/2021 ,13327.24 ,10859.48 ,4202 ,0 ,27/08/2019,4202,0,0,0,0  ,4202,
(3216011003/IF/321002041013371),Orchord Plantation of Jalal laskar ,27/09/2021 ,73090.62 ,78916.58 ,42975 ,0 ,01/01/2020,42975,0,0,0,0  ,42975,
(3216011003/IF/321002041002212),Orchord Plantation of  Abeda Molla ,26/06/2021 ,73090.91 ,78916.78 ,38805 ,0 ,10/12/2019,38805,0,0,0,0  ,38805,
(3216011003/IF/321002041001898),Block Plantation-Hort-Trees in fields-Individuals OF SAJAHAN SARDAR ,25/06/2021 ,13327.24 ,10859.48 ,4202 ,0 ,27/08/2019,4202,0,0,0,0  ,4202,
(3216011003/IF/321002041001896),Block Plantation-Hort-Trees in fields-Individuals OF ABUL SK ,25/06/2021 ,13327.24 ,10859.48 ,4202 ,0 ,27/08/2019,4202,0,0,0,0  ,4202,
(3216011003/IF/321002041002230),Orchord Plantation of  Najim uddin Laskar ,20/07/2021 ,13327.24 ,11017.48 ,11460 ,0 ,06/09/2019,11460,0,0,0,0  ,11460,
(3216011003/IF/321002041002238),Orchord plantation of monohar naskar ,25/06/2021 ,13327.24 ,11017.48 ,12797 ,0 ,12/09/2019,12797,0,0,0,0  ,12797,
(3216011003/IF/321002041001889),Orchord plantation of arfat gazi ,25/06/2021 ,13327.24 ,11017.48 ,9932 ,0 ,06/09/2019,9932,0,0,0,0  ,9932,
(3216011003/IF/321002041001886),Orchord Plantation of Janaradhan Monadl ,10/10/2021 ,13327.24 ,11017.48 ,12797 ,0 ,12/09/2019,12797,0,0,0,0  ,12797,
(3216011003/IF/321002041001884),Orchord Plantation of Avjit Halder ,25/06/2021 ,13327.24 ,11017.48 ,12797 ,0 ,12/09/2019,12797,0,0,0,0  ,12797,
(3216011003/IF/321002041001876),Block Plantation-Hort-Trees in fields-Individuals OF DIGAMBAR NASKAR ,20/07/2021 ,13327.24 ,11017.48 ,12797 ,0 ,03/09/2019,12797,0,0,0,0  ,12797,
(3216011003/IF/321002041001867),Block Plantation-Hort-Trees in fields-Individuals OF Aziz Molla ,25/06/2021 ,13327.24 ,10597.48 ,12797 ,0 ,03/09/2019,12797,0,0,0,0  ,12797,
(3216011003/IF/321002041001865),Block Plantation-Hort-Trees in fields-Individuals OF RAHAMATULLA MOLLA ,01/08/2021 ,13327.24 ,11017.48 ,12797 ,0 ,03/09/2019,12797,0,0,0,0  ,12797,
(3216011003/IF/321002041002221),Block Plantation-Hort-Trees in fields-Individuals of Miyarab Mola ,20/07/2021 ,13327.24 ,11017.48 ,4202 ,0 ,03/09/2019,4202,0,0,0,0  ,4202,
(3216011003/IF/321002041001875),orchord plantation of joganath Halder ,25/06/2021 ,43205.44 ,48861.19 ,8595 ,0 ,08/12/2019,8595,0,0,0,0  ,8595,
(3216011003/IF/321002041001897),Block Plantation-Hort-Trees in fields-Individuals OF SAIDUL SK ,25/06/2021 ,13327.24 ,10859.48 ,4202 ,0 ,27/08/2019,4202,0,0,0,0  ,4202,
(3216011003/IF/321002041001878),orchord plantation of Mohan Halder ,25/06/2021 ,13319.96 ,18805.61 ,11460 ,0 ,08/12/2019,11460,0,0,0,0  ,11460,
(3216011003/IF/321002041001863),Block Plantation-Hort-Trees in fields-Individuals of abdulla molla ,25/06/2021 ,13327.24 ,10597.48 ,12797 ,0 ,03/09/2019,12797,0,0,0,0  ,12797,
(3216011003/IF/321002041001864),Block Plantation-Hort-Trees in fields-Individuals OF SUJAUDDIN MOLLA ,25/06/2021 ,13327.24 ,11017.48 ,12797 ,0 ,03/09/2019,12797,0,0,0,0  ,12797,
(3216011003/IF/321002041001856),Block Plantation-Hort-Trees in fields-Individuals of sadhan mondal ,25/06/2021 ,13327.24 ,11017.48 ,12797 ,0 ,12/09/2019,12797,0,0,0,0  ,12797,
(3216011003/IF/321002041001860),Block Plantation-Hort-Trees in fields-Individuals of Dwipchand Nsakar ,25/06/2021 ,13327.24 ,11017.48 ,12797 ,0 ,12/09/2019,12797,0,0,0,0  ,12797,
(3216011003/IF/321002041001892),Orchord plantation of Samim Ajhar uddin laskar ,25/06/2021 ,43205.44 ,48861.19 ,22920 ,0 ,10/12/2019,22920,0,0,0,0  ,22920,
(3216011003/IF/321002041002222),Block Plantation-Hort-Trees in fields-Individuals OF IYAJUL MOLLA ,20/07/2021 ,13327.24 ,11017.48 ,4202 ,0 ,03/09/2019,4202,0,0,0,0  ,4202,
(3216011003/IF/321002041001854),Orchord plantation of palan saradr ,25/06/2021 ,13327.24 ,11017.48 ,12797 ,0 ,12/09/2019,12797,0,0,0,0  ,12797,
(3216011003/IF/321002041001847),Block Plantation-Hort-Trees in fields-Individuals OF ANSAR SARDAR ,20/07/2021 ,13327.24 ,11017.48 ,4202 ,0 ,02/09/2019,4202,0,0,0,0  ,4202,
(3216011003/IF/321002041001842),Block Plantation-Hort-Trees in fields-Individuals OF Asraf Sardar ,26/06/2021 ,43205.27 ,48861.08 ,19482 ,0 ,01/01/2020,19482,0,0,0,0  ,19482,
(3216011003/IF/321002041001843),Block Plantation-Hort-Trees in fields-Individuals OF Mahasin Sardar ,26/06/2021 ,43205.27 ,48861.08 ,29605 ,0 ,01/01/2020,29605,0,0,0,0  ,29605,
(3216011003/IF/321002041001846),Block Plantation-Hort-Trees in fields-Individuals OF AJIJUL SARDAR ,20/07/2021 ,13327.24 ,11017.48 ,12797 ,0 ,03/09/2019,12797,0,0,0,0  ,12797,
(3216011003/IF/321002041001837),Orchord plantation of Rajjak Gazi ,26/06/2021 ,13327.24 ,11017.48 ,9932 ,0 ,03/09/2019,9932,0,0,0,0  ,9932,
(3216011003/IF/321002041001832),Block Plantation-Hort-Trees in fields-Individuals OF DIPANKAR MONDAL ,27/09/2021 ,13327.24 ,10859.48 ,9932 ,0 ,27/08/2019,9932,0,0,0,0  ,9932,
(3216011003/IF/321002041001830),Block Plantation-Hort-Trees in fields-Individuals OF Morsed molla ,25/06/2021 ,13327.24 ,10859.48 ,12797 ,0 ,27/08/2019,12797,0,0,0,0  ,12797,
(3216011003/IF/321002041001855),Orchord plantation of swapan naskar ,25/06/2021 ,13327.24 ,11017.48 ,12797 ,0 ,12/09/2019,12797,0,0,0,0  ,12797,
